"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
5123,6/30/2025 0:00:00,2197,Subm,9453000,0,12388635,0,0,148600,0,0,0,0,0,545637,0,21458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6913,0,1431,0,0,0,0,0,0,0,34652,25823,0,13126,0,1774,0,0,1774,1,0,0,0,0,0,0,0,0,89103,0,58683,0,147786,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157922,0,0,195870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505762,0,0,0,0,0,0,0,0,0,0,0
5127,6/30/2025 0:00:00,2199,Subm,361031,0,731831,0,0,833,0,0,0,0,0,16584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906,1005,0,0,0,1005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13572,0,0,0,0,0,0,0,0,0,0,0
5134,6/30/2025 0:00:00,2201,Subm,0,0,26814890,92125337,3546692,3933489,0,0,0,0,0,32157132,4413848,773199,52288,0,0,0,0,0,53629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493179,0,11441,958181,377288,630771,0,0,1008059,107,45429,559108,0,31099,20196,1239,0,0,21435,2,1077576,522614,450108,232130,294192,1499044,5,1834893,543723,231782,332775,158688,1266968,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572978,26829,0,3715399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,19795375,0,0,0,0,0,0,0,9112860,0,0,0,0,36852436,91146116,127998552,0,0,0,0
5144,6/30/2025 0:00:00,2202,Subm,9126000,0,11430671,0,0,40000,0,0,0,0,0,378802,0,3671,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10512,0,1361,0,0,1361,2,0,12076,0,1778,0,36039,0,0,36039,2,66063,0,0,0,0,0,0,98601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076,0,0,84507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627689,0,0,0,0,0,0,0,0,0,0,0
5163,6/30/2025 0:00:00,2213,Subm,201113,0,1245806,0,0,0,0,0,0,0,0,2012,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74348,0,0,0,0,0,0,0,0,0,0,0
5168,6/30/2025 0:00:00,2214,Subm,0,0,15545241,47653551,203700,564683,0,0,329195,0,0,22512445,0,711789,205873,6882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72533,55721,104571,9774,0,170066,109,61893,511252,0,42920,21693,5575,196,0,27464,4,958946,1000530,0,0,0,1000530,3,822270,87188,82820,22171,0,192179,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738277,57733,0,745002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369,66560758,0,0,0,0,0,0,0,4252319,0,0,0,0,0,0,0,0,0,0,0
5170,6/30/2025 0:00:00,2215,Subm,22802040,0,23799259,0,0,182200,0,0,0,0,0,1082922,0,8711,1850,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,0,0,0,0,0,0,0,0,0,24084,0,0,19961,499,0,0,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26092,0,0,29984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978610,0,0,0,0,0,0,0,0,0,3,30730
5234,6/30/2025 0:00:00,2241,Subm,0,0,78058379,243926365,2684774,2934774,0,0,0,0,0,11253662,0,173273,53288,0,0,0,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119044,0,0,0,0,0,0,0,0,0,20953,122035,0,384195,65374,55913,4956,0,126243,33,2918722,346421,773300,507921,89219,1716861,10,551181,42353,138567,0,0,180920,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6690355,227835,0,0,0,227835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944015,0,0,1970245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,98416692,0,0,0,0,0,0,0,13079860,0,28179,8648712,8299235,4173939,34512882,46986056,0,0,0,0
5241,6/30/2025 0:00:00,2245,Subm,10000000,0,15678025,0,0,70015,0,0,20000,0,0,27886,0,8381,4322,20873,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,125125,0,41400,0,0,0,0,0,0,160848,291485,67087,0,0,358572,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481217,0,0,18625,0,64607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041690,0,27629,0,0,0,0,0,0,0,0,0
5252,6/30/2025 0:00:00,2248,WISE,1000000,0,5594428,0,0,290000,0,0,0,0,0,1549743,0,8660,3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12291,0,0,4658,4544,1334,4558,0,10436,8,0,0,0,0,0,0,0,0,0,0,0,33633,0,0,0,33633,1,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50468,33633,0,128548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17889,0,0,0,0,0,0,0,1102734,0,0,0,0,0,0,0,0,0,0,0
5256,6/30/2025 0:00:00,2251,Subm,10447010,0,15501948,3875000,31151,178676,0,0,0,0,0,56068,0,8634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127906,174909,0,302815,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548568,0,0,0,0,0,0,0,0,0,0,0
5257,6/30/2025 0:00:00,2252,Subm,4760211,0,21521628,29800257,0,230505,0,0,19516,45434,0,3425693,0,31688,21109,5421,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,0,0,54239,21029,10325,0,0,31354,14,3843,121934,0,9906,111668,49314,0,0,160982,6,104084,46142,71958,0,0,118100,2,134157,59982,0,0,0,59982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367168,18401,0,357160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361905,0,0,0,0,0,0,0,0,0,0,0
5272,6/30/2025 0:00:00,2260,Subm,6227000,0,8473430,0,0,37800,0,0,0,0,0,92331,0,9122,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,8247,1311,388,0,9946,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282199,0,0,0,0,0,0,0,0,0,0,0
5286,6/30/2025 0:00:00,2265,Subm,14632000,0,15596623,1158240,0,231257,0,0,0,0,0,1165431,0,1854,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,2155,0,2834,489,5478,3,68234,38181,0,0,0,0,0,0,0,0,61246,350992,210692,0,0,561684,4,50750,37878,0,0,0,37878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497440,0,0,299388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012960,0,0,0,0,0,0,0,0,0,0,0
5291,6/30/2025 0:00:00,2268,WISE,3240000,0,7706235,248000,4381469,4481469,0,0,0,0,0,322038,0,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9789,5307,15178,240,0,20725,5,0,20881,0,1090,0,0,11501,0,11501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26188,0,0,78492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126582,0,0,0,0,0,0,0,0,0,0,0
5318,6/30/2025 0:00:00,2281,Subm,500000,0,2259859,40255834,2862100,3522660,0,0,0,0,0,4022842,0,3730,95,1645,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17881,0,44236,2300,0,0,0,2300,1,65553,79428,0,0,0,79428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87765,0,0,0,87765,2,0,0,0,0,0,0,0,0,0,0,357582,0,357582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187374,35933,0,2300,537593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,12816201,0,0,0,0,39,574637,0,1536351,0,0,0,0,0,0,0,0,0,2,60579
5321,6/30/2025 0:00:00,2283,Subm,0,0,474677,1311000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,21258,0,0,0,0,0,0,0,0,0,0,0
5325,6/30/2025 0:00:00,2285,Subm,752240,0,2865523,0,0,2466,0,0,0,0,0,29794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677,4576,0,0,7253,3,0,0,0,37159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196536,0,0,0,0,0,0,0,0,0,0,0
5337,6/30/2025 0:00:00,2291,Subm,3189000,0,3443467,0,0,24210,0,0,0,0,0,2483909,0,14029,1778,22195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10306,0,0,7110,5770,0,0,0,5770,2,0,62719,0,0,42490,0,0,0,42490,1,361896,0,271648,0,0,271648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121285,130037,0,317943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626697,0,0,0,0,0,0,0,0,0,0,0
5345,6/30/2025 0:00:00,2293,WISE,4171000,0,4750194,0,0,2180,0,0,0,0,0,10622,0,5797,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,0,59288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136442,0,0,0,0,0,0,0,0,0,0,0
5359,6/30/2025 0:00:00,2300,Subm,13888000,0,17780697,0,0,17198,0,0,0,0,0,134070,0,28974,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10130,2000,0,56762,35239,3917,4045,0,43201,7,0,22796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70165,0,0,9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656211,0,0,0,0,0,0,0,0,0,0,0
5366,6/30/2025 0:00:00,2303,Subm,17977000,0,35254647,2034231,181500,204839,0,0,0,0,0,956964,0,43778,8016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349,0,0,1850,31544,0,0,0,31544,4,0,35091,0,0,7135,0,0,0,7135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721733,0,0,0,0,0,0,0,0,0,0,0
5370,6/30/2025 0:00:00,2306,Subm,9806000,0,30507546,65889980,280900,1180900,0,0,5800,0,0,10284023,19202105,245833,44985,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106933,0,0,225723,91372,76913,1006,0,169291,33,63217,92382,0,42681,45111,0,0,0,45111,1,2084750,131576,0,71209,0,202785,4,455289,45415,121572,0,170325,337312,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576006,398719,0,794060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,32219064,0,0,0,0,279,12266118,0,6852856,0,0,0,0,0,0,0,0,0,0,0
5373,6/30/2025 0:00:00,2308,Subm,41157000,0,53356197,1780493,0,118535,0,0,63529,0,0,1226851,0,7359,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,2903,917,22555,4126,0,27598,7,21565,101343,0,0,0,0,0,318,318,1,0,0,0,0,0,0,0,0,0,0,0,38840,38840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124845,0,0,19791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,462591,0,0,0,0,0,0,0,1396376,0,0,0,0,0,0,0,0,0,0,0
5380,6/30/2025 0:00:00,2313,Subm,0,49240,47023388,140009643,603117,603117,850278,0,267886,0,0,13746820,3471569,757852,218628,79584,2730,0,0,53024,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281536,374133,578611,185356,8125,1146225,50,248788,626406,0,3446,0,50611,101443,0,152054,2,0,523760,0,0,0,523760,2,890738,171204,1005968,141887,366204,1685263,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944291,948684,0,3123336,0,0,25000000,409651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,11645899,0,0,0,0,0,0,713988,8471263,20672,-264738,5591718,46542,44220733,0,44267275,0,0,0,0
5387,6/30/2025 0:00:00,2318,Subm,7220000,0,10441565,0,0,277670,0,0,0,0,0,1246440,0,2957,0,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10974,12642,0,0,0,12642,3,0,127231,0,197362,25499,0,0,0,25499,2,559521,46475,134150,143227,0,323852,4,0,116932,0,0,0,116932,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328779,0,0,152491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,39276572,0,0,0,0,99,2504037,0,1914057,0,0,0,0,0,0,0,0,0,0,0
5419,6/30/2025 0:00:00,2331,Subm,747000,0,7921431,41782533,0,156586,0,0,0,0,0,1468317,0,20907,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14279,0,0,10567,73461,15845,0,0,89306,7,0,9098,0,0,0,0,0,0,0,0,871902,0,112144,0,0,112144,1,197640,0,0,160807,70770,231577,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96838,0,0,436066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578225,0,0,0,0,0,0,0,0,0,0,0
5422,6/30/2025 0:00:00,2333,Subm,20994000,0,24778533,34358000,167700,916633,0,0,11192,0,0,6839158,0,128954,7200,51279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24374,0,0,10133,4758,9292,0,0,14050,5,0,327276,0,128506,0,45452,0,0,45452,2,0,64160,0,0,25108,89268,2,28077,0,0,5355,0,5355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420568,0,0,19393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,5637879,0,0,0,0,82,1822775,0,2216782,0,0,0,0,0,0,0,0,0,0,0
