"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
65513,6/30/2025 0:00:00,19741,0,0,0,0,0,0,13194773,0,0,0,0,0,0,0,15509953,0,0,0,0,0,0,0,0,0,6121679,0,0,0,0,0,0,0,3666114,34668870,0,0,0,0,2298030,235,5,3,6,0,0,41,0,124,0,204,5,208,22,0,38,0,31,240,857,907,41,0,0,0,0,0,974
65521,6/30/2025 0:00:00,19749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
65528,6/30/2025 0:00:00,19756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
65555,6/30/2025 0:00:00,19783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
65561,6/30/2025 0:00:00,19789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,4
65564,6/30/2025 0:00:00,19792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65565,6/30/2025 0:00:00,19793,0,0,0,0,0,0,4047309,0,0,0,0,0,0,0,9961664,0,0,0,0,0,0,0,0,0,201609,0,0,0,0,656661,0,0,332207,17737591,0,0,0,0,2739750,105,20,0,0,0,0,14,1,6,13,43,20,20,62,0,22,1,62,125,553,688,0,0,0,1,0,1,376
65578,6/30/2025 0:00:00,19803,0,0,0,0,0,0,3485323,0,0,0,0,0,0,0,7562295,0,0,0,0,0,0,0,0,0,55707,0,0,0,0,0,0,0,0,11164073,0,0,0,0,116455,80,6,7,3,0,0,0,0,11,6,23,6,30,47,0,6,0,56,86,298,268,37,3,0,0,0,3,519
65595,6/30/2025 0:00:00,19819,0,0,0,0,0,0,3756263,0,0,0,0,0,0,0,241718243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439451,0,0,0,255840972,0,0,0,0,8927015,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,153,252,0,0,0,0,0,0,1738
65606,6/30/2025 0:00:00,19830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
65636,6/30/2025 0:00:00,19860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,31
65639,6/30/2025 0:00:00,19863,0,0,0,0,0,0,1590484,0,0,0,0,0,0,0,5890708,0,0,0,0,0,0,0,0,0,419934,0,0,0,0,621717,0,0,0,9457202,0,0,0,0,1354293,10,61,0,1,0,0,5,8,2,36,8,61,68,1,0,1,14,3,71,291,346,5,0,0,0,0,0,3183
65640,6/30/2025 0:00:00,19864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172097,0,0,0,0,267858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,9
65644,6/30/2025 0:00:00,19868,0,0,0,0,0,0,244115199,0,0,0,0,0,0,0,282722502,0,0,0,0,0,0,0,0,0,22588078,0,0,0,0,0,0,0,5613581,583537282,0,0,0,0,51086000,362,9,46,105,0,0,45,1,121,3,204,4,208,7,5,38,0,163,371,4593,6231,0,0,0,0,0,0,6227
65680,6/30/2025 0:00:00,19904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65712,6/30/2025 0:00:00,19936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,17
65722,6/30/2025 0:00:00,19946,0,0,0,0,0,0,27963412,0,0,0,0,0,0,0,2354692,0,0,0,0,0,0,0,0,0,2158929,0,0,0,0,1318790,0,0,638610,32275504,0,0,0,0,0,190,0,0,1,0,0,43,0,19,0,104,0,104,80,0,22,0,86,190,2389,173,0,7,5,0,0,12,1250
65728,6/30/2025 0:00:00,19951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27865145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27865145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702,687,0,0,0,0,0,0,26
65735,6/30/2025 0:00:00,19958,0,0,0,0,0,0,1460482,0,0,0,0,0,0,0,4432279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12180,8136176,0,0,0,0,2231235,5,2,0,0,0,0,0,0,0,2,0,2,2,5,0,0,0,5,7,21,155,0,0,0,0,0,0,142
65759,6/30/2025 0:00:00,19982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65770,6/30/2025 0:00:00,19993,0,0,0,0,0,0,46920,0,0,0,0,0,0,0,4002109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10140,0,0,796,4059965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,41,0,0,0,0,0,0,5
65774,6/30/2025 0:00:00,19997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
65775,6/30/2025 0:00:00,19998,0,0,0,0,0,0,5741841,0,0,0,0,0,0,0,1536992,0,0,0,0,0,0,0,0,0,453645,0,0,0,0,180642,0,0,0,7716498,0,0,0,0,257023,5,57,0,0,0,0,0,0,3,34,5,57,62,0,0,2,22,0,62,67,214,0,0,0,0,0,0,15
65780,6/30/2025 0:00:00,20003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
65781,6/30/2025 0:00:00,20004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
65788,6/30/2025 0:00:00,20011,0,0,0,0,0,0,237170549,0,0,0,0,0,0,0,132477527,0,0,0,0,0,0,0,0,0,36837727,0,0,0,0,13738476,0,0,1197821,420087256,0,0,0,0,35502883,162,1,0,0,0,0,10,0,93,1,162,1,162,0,0,38,0,0,163,1333,4504,0,0,0,0,0,0,1175
65803,6/30/2025 0:00:00,20026,0,0,0,0,0,0,2300985,0,0,0,0,0,0,0,2029416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46659,0,0,0,5357140,0,0,0,0,980080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,77,0,0,0,0,0,0,13
65809,6/30/2025 0:00:00,20032,0,0,0,0,0,0,2383677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107928,0,0,0,2500116,0,0,0,0,8511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,160,11,0,0,0,0,0,3
65816,6/30/2025 0:00:00,20039,0,0,0,0,0,0,469914,0,0,0,0,0,0,0,403060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37601,0,0,70107,980682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,75,0,0,0,0,0,0,46
65817,6/30/2025 0:00:00,20040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,56,0,0,0,0,0,0,12
65840,6/30/2025 0:00:00,20063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
65841,6/30/2025 0:00:00,20064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
65843,6/30/2025 0:00:00,20066,0,0,0,0,0,0,1433000,0,0,0,0,0,0,0,1636075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191700,0,0,0,3260775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,0,0,0,0,0,0,15
65856,6/30/2025 0:00:00,20079,0,0,0,0,0,0,237938294,0,0,0,0,0,0,0,215816251,0,0,0,0,0,0,0,0,0,2360872,0,0,0,0,82460187,0,0,0,613716314,0,0,0,0,77501582,348,5,1,235,0,0,8,0,45,5,107,5,112,5,0,53,0,241,353,2503,5420,0,0,0,0,0,0,12837
65861,6/30/2025 0:00:00,20084,0,0,0,0,0,0,39356188,0,0,0,0,0,0,0,1264578,0,0,0,0,0,0,0,0,0,19347427,0,0,0,0,469357,0,0,6590528,64174633,0,0,0,0,16493982,236,3,0,26,0,0,60,0,32,0,127,3,130,83,0,24,2,109,239,1791,787,0,0,0,0,0,0,423
65862,6/30/2025 0:00:00,20085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65874,6/30/2025 0:00:00,20097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
65896,6/30/2025 0:00:00,20119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65905,6/30/2025 0:00:00,20128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65906,6/30/2025 0:00:00,20129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65954,6/30/2025 0:00:00,20177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,48,0,0,0,0,0,0,25
65988,6/30/2025 0:00:00,20211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57371,0,0,0,2024233,0,0,0,0,614710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,201
65995,6/30/2025 0:00:00,20218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
66002,6/30/2025 0:00:00,20225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
66012,6/30/2025 0:00:00,20235,0,0,0,0,0,0,4021118,0,0,0,0,0,0,0,1869781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197725,0,0,164745,7749648,0,0,0,0,1496279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,255,0,0,0,0,0,0,74
66036,6/30/2025 0:00:00,20259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
66044,6/30/2025 0:00:00,20267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13
66066,6/30/2025 0:00:00,20289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66089,6/30/2025 0:00:00,20312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66097,6/30/2025 0:00:00,20320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,93
66117,6/30/2025 0:00:00,20340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705741,1351774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,160
66126,6/30/2025 0:00:00,20349,0,0,0,0,0,0,4660900,0,0,0,0,0,0,0,1029358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5690258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,155,0,0,0,0,0,0,66
66130,6/30/2025 0:00:00,20353,0,0,0,0,0,0,1864300,0,0,0,0,0,0,0,8180696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867224,0,0,0,10952320,0,0,0,0,40100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,275,0,0,0,0,0,0,1
66143,6/30/2025 0:00:00,20366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9283,0,0,0,16732,0,0,0,0,7449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
66149,6/30/2025 0:00:00,20372,0,0,0,0,0,0,883182,0,0,0,0,0,0,0,5122959,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,6099698,0,0,0,13876820,0,0,0,0,1770981,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,700,89,10,0,0,0,0,0,1521
66155,6/30/2025 0:00:00,20378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330579,0,0,0,0,0,0,0,0,0,6151209,0,0,0,0,0,0,0,678361,1088713,0,0,0,0,79773,140,0,0,0,0,0,2,0,0,0,52,0,52,0,0,3,0,88,140,291,2,15,47,88,0,0,135,179
66157,6/30/2025 0:00:00,20380,0,0,0,0,0,0,47249182,0,0,0,0,0,0,0,72477793,0,0,0,0,0,0,0,0,0,52882,0,0,0,0,0,0,0,392828,120119803,0,0,0,0,0,9,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,9,9,1960,1249,63,0,0,0,0,0,5673
66158,6/30/2025 0:00:00,20381,0,0,0,0,0,0,695960561,0,0,0,0,0,0,0,296303678,0,0,0,0,0,0,0,0,0,8051852,0,0,0,0,26714284,0,0,2160347,1092633021,0,0,0,0,71494151,382,33,10,0,0,0,73,1,204,22,346,23,362,26,10,48,0,47,415,3157,13782,0,0,0,0,0,0,767
66159,6/30/2025 0:00:00,20382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66185,6/30/2025 0:00:00,20408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,22,0,18,0,0,0,0,0,132
66207,6/30/2025 0:00:00,20430,0,0,0,0,0,0,2337724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60553,0,0,0,2398277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,41
66252,6/30/2025 0:00:00,20475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,143
66253,6/30/2025 0:00:00,20476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538943,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,199,199,0,0,0,0,0,0,0,0,2
66258,6/30/2025 0:00:00,20481,0,0,0,0,0,0,8550239,0,0,0,0,0,0,0,15300780,0,0,0,0,0,0,0,0,0,295000,0,0,0,0,1768608,0,0,1378067,26997694,0,0,0,0,0,131,157,0,0,0,0,72,4,14,2,114,17,131,17,140,10,8,157,288,8204,913,22,0,0,0,0,0,3556
66259,6/30/2025 0:00:00,20482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66268,6/30/2025 0:00:00,20491,0,0,0,0,0,0,10008934,0,0,0,0,0,0,0,6913350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560198,0,0,0,19200851,0,0,0,0,1718369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,425,0,0,0,0,0,0,208
66270,6/30/2025 0:00:00,20493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12054518,0,0,0,0,0,0,0,579757,579757,0,0,0,0,0,345,4,0,0,0,0,45,0,3,0,154,1,155,70,3,2,0,194,349,123,25,51,104,121,1,0,226,180
66274,6/30/2025 0:00:00,20497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,10,14
66296,6/30/2025 0:00:00,20519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
66299,6/30/2025 0:00:00,20522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
66300,6/30/2025 0:00:00,20523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66310,6/30/2025 0:00:00,20533,0,0,0,0,0,0,2834887649,0,0,0,0,0,0,0,2558555945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516402131,5909845725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176528,54835,0,0,0,0,0,0,46537
66317,6/30/2025 0:00:00,20540,0,0,0,0,0,0,6286542,0,0,0,0,0,0,0,1675414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55721,0,0,0,8017677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,184,0,0,0,0,0,0,28
66319,6/30/2025 0:00:00,20542,0,0,0,0,0,0,1650874,0,0,0,0,0,0,0,2088562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48452,0,0,487908,4953882,0,0,0,0,678086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,153,0,0,0,0,0,0,109
66320,6/30/2025 0:00:00,20543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
66324,6/30/2025 0:00:00,20546,0,0,0,0,0,0,175650,0,0,0,0,0,0,0,1994986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,17,0,0,0,0,0,0,73
66327,6/30/2025 0:00:00,20549,0,0,0,0,0,0,298569115,0,0,0,0,0,0,0,98031445,0,0,0,0,0,0,0,0,0,11444653,0,0,0,0,7241581,0,0,18433946,436557184,0,0,0,0,14281097,154,93,2,18,0,0,6,0,45,2,64,2,66,66,91,4,0,183,247,4423,7558,0,0,4,0,0,4,2261
66328,6/30/2025 0:00:00,20550,0,0,0,0,0,0,301345380,0,0,0,0,0,0,0,421674286,0,0,0,0,0,0,0,0,0,173268388,0,0,0,0,35298412,0,0,236272485,1088889294,0,0,0,0,94298731,2098,19,32,1459,0,0,291,4,99,9,430,19,449,176,0,24,2,1668,2117,15873,15038,35,0,1,0,0,1,6286
66329,6/30/2025 0:00:00,20551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
66330,6/30/2025 0:00:00,20552,0,0,0,0,0,0,652824762,0,0,0,0,0,0,0,948955321,0,0,0,0,0,0,0,0,0,3743407,0,0,0,0,129135166,0,0,58384652,1981567901,0,0,0,0,192268000,305,70,10,4,0,0,76,54,62,15,210,70,280,81,0,72,1,95,375,9180,13642,0,0,0,0,0,0,484
66331,6/30/2025 0:00:00,20553,0,0,0,0,0,0,164836512,0,0,0,0,0,0,0,214198457,0,0,0,0,0,0,0,0,0,13115859,0,0,0,0,16583872,0,0,16528652,452595634,0,0,0,0,40448141,575,43,1,29,0,0,132,11,134,10,434,22,456,111,0,158,0,162,618,2473,3439,1,0,0,0,21,21,2270
66333,6/30/2025 0:00:00,20555,0,0,0,0,0,0,1200892,0,0,0,0,0,0,0,3785860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109,0,0,0,5728861,0,0,0,0,738000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,110,0,0,0,0,0,0,232
66336,6/30/2025 0:00:00,20558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13
66337,6/30/2025 0:00:00,20559,0,0,0,0,0,0,35994701,0,0,0,0,0,0,0,20139831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290724,73570664,0,0,0,0,14145408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,452,0,0,0,0,0,0,343
