"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
62574,6/30/2025 0:00:00,16833,7/24/2025 10:19:44 PM,32301230,5034421,0,1787539147,0,1515634418,1515634418,0,1839060,808887,62332,41173,1329389801,3331,148205963,5972280,0,0,0,0,0,0,0,78788,5350840,0,0,2264239,46778,0,0,0,0,0,0,1740,1425,809,1324,2562119,799851,0,0,0,899646,2427008,0,0,0,0,0,0,0,479043040,0,0,0,25773352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13468298,0,0,0,0,18877258,107727700,0,264443234,30952149,388900833,416901490,317766947,0,97036660,0,0,14167,0,0,0,0,0,0,0,0,0,7314936,0,103720,0,0,0,0,0,0,0,0,0,0,86936625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5674739,518030,40317009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62588,6/30/2025 0:00:00,16847,7/22/2025 10:17:40 PM,570654,88121,0,42402868,0,36783901,36783901,0,202059,0,0,1649,18360591,204,3477214,293243,0,0,0,0,0,0,0,4731,11000,0,0,419,6015,0,0,0,0,0,0,1541,1476,626,684,61662,12740,0,0,0,0,0,0,0,0,0,0,0,0,23303375,0,0,0,859053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364678,0,0,0,0,507955,0,0,8812679,945785,915208,976404,2745658,0,5108861,0,0,407,0,0,0,0,0,0,0,0,0,147122,0,17877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67904,58193,4494577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62589,6/30/2025 0:00:00,16848,7/23/2025 10:24:25 PM,1793606,140277,0,76016261,0,68144253,68144253,0,77341,58100,2582,15646,46966497,272,8278420,343713,0,0,0,0,0,0,0,8050,30000,0,0,0,136188,0,0,0,0,0,0,940,1125,574,574,129019,7987,0,0,0,0,95752,0,0,0,0,0,0,0,39268671,1200000,0,0,1503785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658527,0,0,0,0,952792,0,0,16460565,2068464,5081305,6428938,3611124,0,5757293,0,0,9567,0,0,0,0,0,0,0,0,0,711965,0,19341,0,0,0,0,0,0,0,0,0,0,235328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109221,38870,206753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62593,6/30/2025 0:00:00,16852,8/8/2025 10:04:53 PM,0,133161,0,18134951,0,15057601,15057601,0,1574,4399,0,859,13689100,101,2987186,5973,0,0,0,0,0,0,0,1544,4300,0,0,3,10775,0,0,0,0,0,0,890,900,510,560,0,1400,0,0,0,105957,1169475,0,0,0,0,0,0,0,8879081,0,0,0,391597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147870,0,0,0,0,223302,0,0,2987201,0,2021844,2021844,0,0,2722473,0,0,231,0,0,0,0,0,0,0,0,0,164497,0,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26767,13687,36242,0,0,0,0,0,407582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62598,6/30/2025 0:00:00,16857,7/29/2025 4:04:19 PM,865603,120715,0,97998145,0,86382765,86382765,0,50277,46101,0,129323,37965241,20679,8317489,146604,0,0,0,0,0,0,0,5232,17888,0,0,0,109799,0,0,0,0,0,0,1390,1000,425,650,78227,31039,0,0,0,0,886,0,0,0,0,0,0,0,48486617,11769258,0,0,930189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812328,0,0,0,0,69690,0,0,15715004,4797347,16590134,17362465,0,0,1330052,0,0,90376,0,0,0,0,0,0,0,0,0,170538,0,8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100799,79236,4680965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62599,6/30/2025 0:00:00,16858,7/30/2025 10:37:01 PM,0,48343,0,20692532,0,17295159,17295159,0,106421,75585,0,1426,9164045,1257,1864413,225779,0,0,0,0,0,0,0,1761,3000,0,0,0,17204,0,0,0,0,0,0,0,1500,750,750,44384,5159,0,0,0,13039,68030,0,0,0,0,0,0,0,8319306,493100,0,0,389247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152023,0,0,0,0,22539,0,0,1680665,369368,4849775,6147677,0,0,2743130,0,0,267,0,0,0,0,0,0,0,0,0,128872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40517,31255,29871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62604,6/30/2025 0:00:00,16863,7/28/2025 10:01:18 PM,54770709,93410675,0,28931364073,0,25442206597,25442206597,0,37412456,8220005,3090584,780779,19989451753,74335,3044090806,80424477,0,0,0,0,0,0,0,1542721,12071892,0,0,20003020,170359640,0,0,0,0,0,0,1324,999,624,674,72297763,9347144,0,0,0,97533617,588659,0,0,0,0,0,0,0,8919685024,0,0,0,495060026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231662571,0,0,0,0,287489197,375539015,0,6739701069,442241247,3292991520,3445879969,5798262599,0,3465496950,0,0,84217,0,0,0,0,0,0,0,0,0,72047615,0,12822238,0,0,0,0,0,0,0,0,0,0,3269709305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87969600,14800667,216830990,0,0,0,0,0,422701924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62611,6/30/2025 0:00:00,16870,7/3/2025 10:01:37 PM,217752,28952,0,10906606,0,9548885,9548885,0,0,0,0,850,7641582,165,1678345,24998,0,0,0,0,0,0,0,2344,35000,0,0,0,22589,0,0,0,0,0,0,1399,1000,574.2,806,14583,3785,0,0,0,0,0,0,0,0,0,0,0,0,7127726,936605,0,0,325771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90192,0,0,0,0,102108,0,0,1412585,0,1008574,1008574,0,0,319008,0,0,412,0,0,0,0,0,0,0,0,0,9499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22069,5601,42082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62620,6/30/2025 0:00:00,16878,7/15/2025 10:04:02 PM,0,68272,0,16540926,0,14132634,14132634,0,19216,14130,0,417,4931871,68,805682,56478,0,0,0,0,0,0,0,1880,2500,0,0,0,93092,0,0,0,0,0,0,0,1666.2,387.2,553,2300,22292,0,0,0,0,0,0,0,0,0,0,0,0,14132634,0,0,0,123471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132762,0,0,0,0,27420,0,0,0,0,0,0,0,0,2380535,0,0,194,0,0,0,0,0,0,0,0,0,11475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9825,38257,7366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62624,6/30/2025 0:00:00,16882,7/8/2025 10:04:59 PM,33092,5560,0,5631723,0,4370351,4370351,0,0,0,0,209,3205459,36,430138,0,0,0,0,0,0,0,0,787,1705,0,0,4,31886,0,0,0,0,0,0,0,1525,645,852,4860,0,0,0,0,59689,0,0,0,0,0,0,0,0,2536002,0,0,0,53381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42952,0,0,0,0,-4746,0,0,0,168811,1404703,1573667,0,0,1206429,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8882,7179,16768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62628,6/30/2025 0:00:00,16886,7/16/2025 10:02:30 PM,1833352,428018,0,124885226,0,111704641,111704641,0,94586,118784,48497,6014,77138499,792,12147471,501384,0,0,0,0,0,0,0,8342,100000,0,0,27,792678,0,0,0,0,0,0,1101,1232,567,694,288900,82824,0,0,0,0,168476,0,0,0,0,0,0,0,42741894,6200000,0,0,2066761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025370,0,0,0,0,84515,0,0,20497536,3523999,23577676,28172806,15647952,0,8532382,0,0,2006,0,0,0,0,0,0,0,0,0,276026,0,3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203886,116941,6196253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62637,6/30/2025 0:00:00,16895,7/29/2025 10:30:15 PM,993910,166648,0,28495794,0,24612797,24862822,0,60797,17082,25544,790,10915901,572,1660021,177907,0,0,0,0,0,0,0,1864,4000,0,0,1513,4946,0,0,0,0,0,1,0,1715,875,1176,112177,2075,0,0,0,35995,516124,0,0,0,0,0,0,0,9989604,570716,0,0,599158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228246,0,0,0,0,122813,0,250025,8126025,942500,2321443,3208746,1659691,0,2898459,0,0,80,0,0,0,0,0,0,0,0,0,202974,0,0,0,0,0,0,0,0,0,0,0,0,249374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25994,32607,206302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62638,6/30/2025 0:00:00,16896,7/24/2025 10:22:00 PM,4256332,504462,0,161656320,0,142593009,145508009,0,356245,409699,164585,7394,116475448,1738,24719985,1350680,0,0,0,0,0,0,0,12364,382943,0,0,0,2019313,0,0,0,0,0,12,0,1408.9,683.6,740.8,705125,43608,0,0,0,110571,329608,0,0,0,0,0,0,0,39689955,6750000,0,0,2639875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372248,0,0,0,0,890688,0,2915000,16091962,5659805,45617363,71023161,3556964,0,7887929,0,0,4836,0,0,0,0,0,0,0,0,0,2102311,0,0,0,0,0,0,0,0,0,0,0,0,207112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383833,17262,5723263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62641,6/30/2025 0:00:00,16899,7/21/2025 10:13:11 PM,3622861,1161185,0,796297558,0,671565227,671565227,0,72118,0,0,12592,435073723,1473,67115055,163836,0,0,0,0,0,0,0,29402,50000,0,0,214,5028953,0,0,0,0,0,0,1225,899,549,559,310956,38652,0,0,0,0,0,0,0,0,0,0,0,0,192578130,0,0,0,8474115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5776730,0,0,0,0,7919461,0,0,172118693,9862206,169438332,181518138,113888674,0,116149195,0,0,3980,0,0,0,0,0,0,0,0,0,262526,0,6708,0,0,0,0,0,0,0,0,0,0,14115315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338295,718115,24180588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62642,6/30/2025 0:00:00,16900,7/25/2025 10:05:20 PM,10388739,444195,0,218659791,0,191531643,191531643,0,758188,156410,0,8715,139852176,516,15048460,1312230,0,0,0,0,0,0,0,20174,10140459,0,0,0,58715,0,0,0,0,0,0,990,750,219,619,630903,176336,0,0,0,0,1348642,0,0,0,0,0,0,0,87513776,0,0,0,5264130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776457,0,0,0,0,477530,0,0,43992521,3199556,19409545,21681316,33663919,0,24424164,0,0,2754,0,0,0,0,0,0,0,0,0,796314,0,25366,0,0,0,0,0,0,0,0,0,0,1099585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371019,19729,1276410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62656,6/30/2025 0:00:00,16914,7/3/2025 10:03:48 PM,0,0,0,1760582,0,738948,738948,0,0,0,0,16,282941,6,92733,0,0,0,0,0,0,0,0,133,1000,0,0,0,3400,0,0,0,0,0,0,0,1049,550,625,0,0,0,0,0,1973,0,0,0,0,0,0,0,0,738948,0,0,0,20378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7519,0,0,0,0,4345,0,0,0,0,0,0,0,0,1015316,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62661,6/30/2025 0:00:00,16919,7/29/2025 10:53:40 PM,2335956,193100,0,207276638,0,170034718,170034718,0,641447,108563,11652,4850,153801358,583,21559362,1864225,0,0,0,0,0,0,0,12527,25000,0,0,0,2240985,0,0,0,0,0,0,1399,1182,638,1030,241216,102993,0,0,0,0,176682,0,0,0,0,0,0,0,53154983,4487908,0,0,2569897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319773,0,0,0,0,2464266,0,0,18129600,5187029,81672564,87961845,582741,0,31586457,0,0,712,0,0,0,0,0,0,0,0,0,2840581,0,26015,0,0,0,0,0,0,0,0,0,0,61461989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934655,104144,301028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62664,6/30/2025 0:00:00,16922,7/18/2025 10:16:02 PM,0,1322,0,28481196,0,22111304,22111304,0,227078,41329,0,3015,17333645,516,2467302,590098,0,0,0,0,0,0,0,2081,10000,0,0,31,24549,0,0,0,0,0,0,1300,1350,625,750,148657,13887,0,0,0,0,763071,0,0,0,0,0,0,0,8874087,5100000,0,0,488116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214652,0,0,0,0,261877,0,0,3941950,584606,6843302,7128324,819266,0,1008015,0,0,1069,0,0,0,0,0,0,0,0,0,443458,0,43059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68293,0,103115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62665,6/30/2025 0:00:00,16923,7/30/2025 10:07:53 PM,6809100,5112434,0,603884426,0,516986530,516986530,0,2279342,1127854,0,23009,444456190,4372,93562118,4874070,0,0,0,0,0,0,0,37654,4018771,0,0,244998,25616,0,0,0,0,0,0,1599,1250,574,624,1918251,129591,0,0,0,2061246,353728,0,0,0,0,0,0,0,95389362,0,0,0,12434404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4804268,0,0,0,0,10528965,24500000,0,127310720,13811042,128271427,131196476,146737833,0,56402366,0,0,10883,0,0,0,0,0,0,0,0,0,2855311,0,91123,0,0,0,0,0,0,0,0,0,0,86709926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668470,83697,24834419,0,0,0,0,0,7339704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62673,6/30/2025 0:00:00,16931,7/25/2025 10:39:09 PM,640212,17656,0,33507891,0,30179250,30179250,0,681943,225079,0,1344,28230511,120,3577159,1095017,0,0,0,0,0,0,0,2256,1462742,0,0,0,318724,0,0,0,0,0,0,800,800,525,625,92684,2904,0,0,0,-82636,104289,0,0,0,0,0,0,0,12586638,1179397,0,0,782949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303442,0,0,0,0,286945,0,0,4162436,1806966,10247208,10613276,326277,0,1943023,0,0,250,0,0,0,0,0,0,0,0,0,1553962,0,42542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70862,6297,73926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62677,6/30/2025 0:00:00,16935,7/30/2025 10:36:02 PM,5653200,766446,0,356309149,0,318206658,318206658,0,380990,0,506091,11766,233225133,1050,46005141,1165207,0,0,0,0,0,0,0,23969,482210,0,0,5751,1947507,0,0,0,0,0,0,1299,1049,599,599,395853,87408,0,0,0,0,0,0,0,0,0,0,0,0,135470074,1737482,0,0,5242594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864683,0,0,0,0,3243780,0,0,62739730,5075643,82015944,83480821,31238301,0,29989203,0,0,4159,0,0,0,0,0,0,0,0,0,355300,0,39315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603163,102353,4903917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
