"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
320,6/30/2025 0:00:00,174,0,16146143,668279,0,1,0,408150,0,0,0,0,0,0,0,0,0,0,0,0,5859967,10501899,929626,288670,0,17580162,499630,0,0,0,0,499630,0,-769568,0,9000,0,0,0,9000,0,0,0,0,0,115569490,0,0,0,0,0,0,0,0,01/01/2023,73200,126192231,0,0,0,0,0,0,0,0,0,0,0,312980,0,0,0,0,0,0,0,0,0,0
340,6/30/2025 0:00:00,183,0,14139928,2137510,0,1,0,3412863,0,0,0,0,0,0,0,0,0,0,0,0,12727822,12688903,35598324,44871785,0,105886834,0,0,0,0,0,0,0,-10371361,0,1803898,0,0,0,1803898,0,0,0,0,0,597895383,0,0,0,0,0,0,0,0,01/01/2023,187522,652432362,0,0,0,0,0,0,0,0,0,0,0,1936336,0,0,0,0,0,0,0,0,0,0
352,6/30/2025 0:00:00,188,0,20973554,6702529,905112,1,0,3365748,0,715485,253841,0,0,969326,0,0,0,0,0,0,2054971,7955508,11504485,1634886,0,23149850,31690,0,0,0,0,31690,0,-1246190,0,1650000,0,0,0,1650000,0,0,0,0,0,443104322,0,0,0,0,0,0,0,0,07/01/2023,2118956,490896949,0,0,0,0,0,0,0,0,0,0,0,1190441,0,0,36452,0,0,0,0,0,0,0
361,6/30/2025 0:00:00,193,0,2330213,12205033,0,1,0,7219839,0,0,0,0,0,0,0,0,0,0,0,0,5922155,6800068,7911723,8997452,3505816,33137215,0,0,0,0,0,0,0,-2860747,0,2837889,0,0,7975,2845864,0,0,0,0,26152,645719118,0,0,0,0,0,0,0,0,01/01/2023,2113427,700877189,0,0,0,0,0,0,0,0,0,0,0,2472145,0,0,0,0,0,0,0,0,0,0
365,6/30/2025 0:00:00,197,0,0,1221619,241379,1,0,504894,0,0,0,0,0,0,0,0,0,0,0,0,491663,0,2199042,0,0,2690705,0,0,0,0,0,0,0,7723,0,298249,0,0,7,298256,0,0,0,0,7,139938297,0,0,0,0,0,0,0,0,06/01/2023,70253,147130714,0,0,0,0,0,0,0,0,0,0,0,375322,0,-9125,0,0,0,0,0,0,0,0
367,6/30/2025 0:00:00,199,0,888913,296398,0,1,0,249862,0,0,0,0,0,0,0,0,0,0,0,0,0,591862,2115414,0,0,2707277,6255000,4445000,0,0,0,10700000,0,-2261,0,-29098,0,0,0,-29098,0,0,0,0,0,32061195,0,0,0,0,0,0,0,0,03/01/2023,395391,34860359,0,0,0,0,0,0,0,0,0,0,0,115335,0,0,0,0,0,0,0,0,0,0
370,6/30/2025 0:00:00,201,0,0,250357,0,1,0,43210,0,0,0,0,0,0,0,0,0,0,0,0,3321,29334,98107,156363,40357,327482,1900000,3297000,0,0,0,5197000,0,-8540,0,12665,0,0,0,12665,0,0,0,0,0,18490459,0,0,0,0,0,0,0,0,01/01/2023,0,20543805,0,0,0,0,0,0,0,0,0,0,0,1599,0,0,0,0,0,0,0,0,0,0
373,6/30/2025 0:00:00,203,0,47948,1178233,1891,1,0,352914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5133166,8595651,2810417,10554283,0,27093517,0,0,0,21954,0,0,0,21954,0,0,0,0,0,94117769,0,0,0,0,0,0,0,0,03/01/2023,192744,102874647,0,0,0,0,0,0,0,0,0,0,0,304624,0,0,0,0,0,0,0,0,0,0
376,6/30/2025 0:00:00,206,0,0,84485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8043023,0,0,0,0,0,0,0,0,,0,9325301,0,0,0,0,0,0,0,0,0,0,0,12237,0,0,0,0,0,0,0,0,0,0
378,6/30/2025 0:00:00,208,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174500,0,174500,0,0,0,0,0,0,0,-25500,0,0,0,0,0,0,0,0,0,0,0,5286218,0,0,0,0,0,0,0,0,,0,7055978,0,0,0,0,0,0,0,0,0,0,0,5145,0,0,0,0,0,0,0,0,0,0
383,6/30/2025 0:00:00,211,0,0,110310,0,1,0,19016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13301,267785,327109,23827,0,632022,0,0,0,47020,0,0,0,47020,0,0,0,0,0,39495515,0,0,0,0,0,0,0,0,03/01/2023,38945,45739343,0,0,0,0,0,0,0,0,0,0,0,54978,0,0,0,0,0,0,0,0,0,0
389,6/30/2025 0:00:00,214,0,0,607201,0,1,0,877755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13251294,5347044,6050083,7860299,0,32508719,0,0,0,260000,0,0,0,260000,0,0,0,0,0,152405424,0,0,0,0,0,0,0,0,09/01/2023,497631,171879467,0,0,0,0,0,0,0,0,0,0,0,723879,0,0,0,0,0,0,0,0,0,0
390,6/30/2025 0:00:00,215,0,0,475907,0,1,0,201364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45953256,0,0,0,0,0,0,0,0,01/01/2023,0,53561297,0,0,0,0,0,0,0,0,0,0,0,40092,0,0,0,0,0,0,0,0,0,0
395,6/30/2025 0:00:00,217,0,0,502071,225123,1,0,624374,0,0,0,0,0,0,0,0,0,0,0,0,7515057,8971990,2472922,2819158,457190,22236317,0,0,0,0,0,0,0,-1140858,0,188061,0,0,0,188061,0,0,0,0,0,115796883,0,0,0,0,0,0,0,0,01/01/2023,56724,126130029,0,0,0,0,0,0,0,0,0,0,0,195186,0,0,0,0,0,0,0,0,0,0
404,6/30/2025 0:00:00,222,0,14946223,1530679,-827411,1,0,1890586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19672,40156,0,48860,0,108688,0,0,0,551453,0,0,0,551453,0,0,0,0,0,143408565,0,0,0,0,0,0,0,0,Fiscal Year 2022,559175,166938773,0,0,0,0,0,0,0,0,0,0,0,571027,0,0,0,0,0,0,0,0,0,0
422,6/30/2025 0:00:00,229,0,0,181653,0,1,0,26396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5525,0,0,0,5525,0,0,0,0,0,10213061,0,0,0,0,0,0,0,0,Fiscal Year 2022,25877,11407964,0,0,0,0,0,0,0,0,0,0,0,34060,0,0,0,0,0,0,0,0,0,0
430,6/30/2025 0:00:00,232,0,0,879223,0,1,0,353111,0,0,0,0,0,0,0,0,0,0,0,0,983655,0,0,0,0,983655,20199991,12943000,3988808,0,0,37131799,0,-16345,0,150042,0,0,0,150042,0,0,0,0,0,100542656,0,0,0,0,0,0,0,0,01/01/2023,0,111204231,0,0,0,0,0,0,0,0,0,0,0,367711,0,0,0,0,0,0,0,0,0,0
435,6/30/2025 0:00:00,235,0,153095953,4288568,2538998,1,0,16658135,0,0,0,0,0,0,0,0,0,0,0,0,206766127,253392703,240864266,270068004,14854731,985945831,0,0,0,0,0,0,0,-84065712,0,7778928,0,0,0,7778928,0,0,0,0,0,2712403494,0,0,0,0,0,0,0,0,01/01/2023,8334459,2930900050,0,0,0,0,0,0,0,0,0,0,0,5669300,0,0,0,0,0,12,11214493,0,0,0
444,6/30/2025 0:00:00,239,0,0,374859,0,1,0,32086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13709895,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,16819602,0,0,0,0,0,0,0,0,0,0,0,21162,0,0,0,0,0,0,0,0,0,0
452,6/30/2025 0:00:00,240,0,0,210635,0,1,0,32908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2899,0,0,0,-2899,0,0,0,0,0,37887492,0,0,0,0,0,0,0,0,01/01/2023,9401,40902077,0,0,0,0,0,0,0,0,0,0,0,61944,0,0,0,0,0,0,0,0,0,0
464,6/30/2025 0:00:00,246,0,586557,1761148,0,1,0,613275,0,0,0,0,0,0,0,0,0,0,0,0,4853055,244828,0,0,0,5097883,0,0,0,0,0,0,0,-51117,0,275803,0,0,0,275803,0,0,0,0,0,79681158,0,0,0,0,0,0,0,0,06/01/2023,418000,88657778,0,0,0,0,0,0,0,0,0,0,0,100591,0,0,0,0,0,0,0,0,0,0
473,6/30/2025 0:00:00,252,0,0,928220,477858,1,0,451338,0,0,0,0,0,0,0,0,0,0,0,0,0,5367961,19818477,24566711,0,49753149,0,0,0,0,0,0,0,-6438812,0,368553,0,0,0,368553,0,0,0,0,0,137664676,0,0,0,0,0,0,0,0,03/01/2023,52096,162226945,0,0,0,0,0,0,0,0,0,0,0,361724,0,0,0,0,0,0,0,0,0,0
475,6/30/2025 0:00:00,253,0,0,771007,0,1,0,322160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248830,2433332,32377,0,0,3714539,0,0,0,53342,0,0,0,53342,0,0,0,0,0,63010106,0,0,0,0,0,0,0,0,01/01/2023,141994,69338240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,6/30/2025 0:00:00,255,0,8809948,569615,0,1,0,1985071,0,0,0,0,0,0,0,0,0,0,0,0,3093610,5146718,4095071,4644501,0,16979900,0,0,0,0,0,0,0,-1441659,0,740297,0,0,0,740297,0,0,0,0,0,210754190,0,0,0,0,0,0,0,0,01/01/2023,759486,243482862,0,0,0,0,0,0,0,0,0,0,0,364746,0,0,0,0,0,0,0,0,0,0
484,6/30/2025 0:00:00,257,0,0,67028,0,1,0,46143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15529580,0,0,0,0,0,0,0,0,09/01/2024,0,19177589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,6/30/2025 0:00:00,259,0,0,4400180,0,1,0,1198475,0,0,0,0,0,0,0,0,0,0,0,0,1241975,1994939,47933,248929,1140196,4673972,0,0,0,0,0,0,0,-89125,0,311633,5000,0,0,316633,0,0,0,0,0,219176976,0,0,0,0,0,0,0,0,01/01/2023,0,244236114,0,0,0,0,0,0,0,0,0,0,0,392576,0,0,0,0,0,0,0,0,0,92330
490,6/30/2025 0:00:00,260,0,0,1077249,0,1,0,209143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66473,0,0,0,66473,0,0,0,0,0,68174957,0,0,0,0,0,0,0,0,Fiscal Year 2022,54465,76352245,0,0,0,0,0,0,0,0,0,0,0,246681,0,0,0,0,0,0,0,0,0,0
511,6/30/2025 0:00:00,271,0,3719468,881930,500,1,0,384856,0,0,0,0,0,0,0,0,0,0,0,0,9891450,1994800,0,0,0,11886250,4964785,1002274,0,0,0,5967059,0,-122212,0,132533,0,0,0,132533,0,0,0,0,0,135331032,0,0,0,6,101679,0,0,0,01/01/2023,127797,154845246,0,0,0,0,0,0,0,0,0,0,0,475760,0,0,0,0,0,0,0,0,0,0
514,6/30/2025 0:00:00,272,0,0,130,0,1,0,15984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4677,0,0,0,4677,0,0,0,0,0,9343757,0,0,0,0,0,0,0,0,01/01/2023,14586,11633517,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0
517,6/30/2025 0:00:00,274,0,0,304554,-919,1,0,81208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,0,0,27000,0,0,0,0,0,29977662,0,0,0,0,0,0,0,0,01/01/2023,0,32887096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,6/30/2025 0:00:00,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,2078422,0,0,0,0,0,0,0,0,,0,2460972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,6/30/2025 0:00:00,277,0,88051537,2948386,2697687,1,0,5141088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,1500000,0,0,0,0,0,973119985,1,3959,3959,0,0,0,1,3959,07/01/2023,0,1082305191,0,0,0,0,0,0,0,0,0,0,0,2692053,0,0,0,0,0,0,0,0,0,0
538,6/30/2025 0:00:00,282,0,0,286346,0,1,0,83835,0,0,0,0,0,0,0,0,0,0,0,0,0,941739,1789575,287447,0,3018761,0,0,0,0,0,0,0,39895,0,-16421,0,0,0,-16421,0,0,0,0,0,26581687,0,0,0,0,0,0,0,0,01/01/2023,12883,29099970,0,0,0,0,0,0,0,0,0,0,0,23008,0,0,0,0,0,0,0,0,0,0
566,6/30/2025 0:00:00,290,0,157012565,17333361,7157607,1,0,28100656,10346,66196,116114,31915953,568497,32677106,377540,0,0,0,0,377540,102867102,35144586,139189578,26415273,0,303616539,0,0,0,0,0,0,0,-20116071,0,9223501,0,0,137,9223638,0,0,0,0,18125,3448129851,0,0,0,0,0,0,0,0,01/01/2023,3888630,3856302482,0,0,0,0,0,0,0,0,0,0,0,8353856,0,1862942,0,0,0,0,0,0,0,0
567,6/30/2025 0:00:00,291,0,0,185120,81512,1,0,8499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14818298,0,0,0,0,0,0,0,0,03/01/2023,0,16372577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,6/30/2025 0:00:00,293,0,0,37614,9793,1,0,101908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56214,0,0,0,56214,0,0,0,0,0,13823499,0,0,0,0,0,0,0,0,01/01/2023,70212,15975238,0,0,0,0,0,0,0,0,0,0,0,110704,0,0,0,0,0,0,0,0,0,0
594,6/30/2025 0:00:00,302,0,12216623,2511701,0,1,0,1502424,0,0,4725388,0,0,4725388,0,0,0,0,0,0,39134760,17643184,25847291,25962178,950210,109537623,0,0,0,0,0,0,0,-624030,0,1061674,0,0,2678,1064352,0,0,0,0,4105,334129220,0,0,0,0,0,0,0,0,10/01/2023,283228,372147227,0,0,0,0,0,0,0,0,0,0,0,1924082,0,0,-8948,0,0,0,0,0,0,0
606,6/30/2025 0:00:00,307,0,0,1750015,0,1,0,143153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58875000,104100000,92025000,0,0,255000000,0,0,0,60000,0,0,0,60000,0,0,0,0,0,367455700,0,0,0,0,0,0,0,0,01/01/2023,84432,414469165,0,0,0,0,0,0,0,0,0,0,0,555320,0,0,0,0,0,0,0,0,0,0
609,6/30/2025 0:00:00,309,0,0,351737,0,1,0,173399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5120,0,0,0,-5120,0,0,0,0,0,21460354,0,0,0,0,0,0,0,0,03/01/2023,58274,24161702,0,0,0,0,0,0,0,0,0,0,0,74877,0,0,0,0,0,0,0,0,0,0
613,6/30/2025 0:00:00,311,0,0,1221816,124799,1,0,134203,0,0,0,0,0,0,0,0,0,0,0,0,0,231070,455910,839259,0,1526239,10895075,10854000,980000,1000000,0,23729075,0,-233920,0,132903,0,0,0,132903,0,0,0,0,0,69207602,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,77065586,0,0,0,0,0,0,0,0,0,0,0,192855,0,0,0,0,0,0,0,0,0,0
616,6/30/2025 0:00:00,314,0,0,542533,0,1,0,368335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,500000,0,0,0,1950000,0,0,0,108196,0,0,0,108196,0,0,0,0,0,35243136,0,0,0,0,0,0,0,0,01/01/2023,0,40635002,0,0,0,0,0,0,0,0,0,0,0,166986,0,0,0,0,0,0,0,0,0,0
619,6/30/2025 0:00:00,316,0,350884134,4257047,0,1,0,54310710,0,0,0,0,0,0,0,0,0,0,0,0,1534654,111240,78526,24811,0,1749231,0,0,0,0,0,0,0,-18810,0,14500000,0,0,0,14500000,0,0,0,0,0,1776405128,0,0,0,0,0,0,0,0,03/01/2023,53763497,2028535132,0,0,0,0,0,0,0,0,0,0,0,407841,0,0,0,0,0,0,0,0,0,0
620,6/30/2025 0:00:00,317,0,0,365141,0,1,0,161131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,4000,0,0,0,0,0,15720736,0,0,0,0,0,0,0,0,01/01/2023,0,18370747,0,0,0,0,0,0,0,0,0,0,0,21243,0,0,0,0,0,0,0,0,0,0
624,6/30/2025 0:00:00,321,0,266817970,2031183,0,1,0,10196742,0,0,0,0,0,0,0,0,0,0,0,0,15493321,9248927,30098862,517883,0,55358993,0,0,0,0,0,0,0,-6241870,0,2250454,0,0,0,2250454,0,0,0,0,0,1404741437,0,0,0,0,0,0,0,0,01/01/2023,1729122,1514833031,0,0,0,0,0,0,0,0,0,0,0,2096833,0,0,0,20,1729928,0,0,0,0,0
640,6/30/2025 0:00:00,328,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5420440,0,0,0,0,0,0,0,0,,0,6479582,0,0,0,0,0,0,0,0,0,0,0,6178,0,0,0,0,0,0,0,0,0,0
644,6/30/2025 0:00:00,330,0,0,717396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2379581,12011389,12934558,7250603,0,34576131,0,0,0,0,0,0,0,-3782522,0,0,0,0,0,0,0,0,0,0,0,145593727,0,0,0,0,0,0,0,0,,0,157809325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,6/30/2025 0:00:00,335,0,0,606609,0,1,0,827632,0,0,0,0,1040340,1040340,0,0,0,0,0,0,16126324,0,0,0,0,16126324,8018000,5823000,250000,0,0,14091000,0,-75570,0,128000,0,0,0,128000,0,0,0,0,0,77872555,0,0,0,0,0,0,0,0,Fiscal Year 2022,594667,101201298,0,0,0,0,0,0,0,0,0,0,0,205363,0,0,0,0,0,0,0,0,0,0
663,6/30/2025 0:00:00,341,0,0,183276,0,1,0,49986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443463,3727000,1739000,0,0,6909463,0,0,0,0,0,0,0,0,0,0,0,0,0,18793809,0,0,0,0,0,0,0,0,01/01/2023,0,22866181,0,0,0,0,0,0,0,0,0,0,0,47862,0,0,0,0,0,0,0,0,0,0
665,6/30/2025 0:00:00,342,0,11200000,2056089,-503055,1,0,2470422,0,0,0,0,0,0,0,0,0,0,0,0,18615566,15228513,7076635,4477043,124322,45522079,0,0,0,0,0,0,0,-1428333,0,930383,0,0,2128,932511,0,0,0,0,2128,272355866,0,0,0,0,0,0,0,0,04/01/2023,577645,299360311,0,0,0,0,0,0,0,0,0,0,0,982942,0,0,0,0,0,376,10081605,0,0,0
687,6/30/2025 0:00:00,352,0,0,1083510,0,1,0,753037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590711,0,0,0,590711,0,0,0,0,0,107882504,0,0,0,0,0,0,0,0,01/01/2023,0,118102410,0,0,0,0,0,0,0,0,0,0,0,553401,0,0,-827,0,0,0,0,0,0,0
690,6/30/2025 0:00:00,353,0,0,2750,0,1,0,193056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000000,10979513,10000000,4000000,0,56979513,0,0,0,0,0,0,0,0,0,0,0,0,0,165380099,0,0,0,0,0,0,0,0,03/01/2023,0,188636324,0,0,0,0,0,0,0,0,0,0,0,20950,0,0,0,0,0,0,0,0,0,0
716,6/30/2025 0:00:00,364,0,0,299658,0,1,0,65067,0,0,0,0,0,0,0,0,0,0,0,0,6714403,11873649,5067670,3699630,0,27355352,0,0,0,0,0,0,0,-1284249,0,43430,0,0,0,43430,0,0,0,0,0,62781985,0,0,0,0,0,0,0,0,03/01/2023,16237,69520061,0,0,0,0,0,0,0,0,0,0,0,30669,0,0,0,0,0,0,0,0,0,0
761,6/30/2025 0:00:00,375,0,0,3468016,2415324,1,0,1526100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11775000,10744346,12962105,1928157,0,37409608,0,0,0,147866,0,0,-536,147330,0,0,0,0,9524,179403320,0,0,0,0,0,0,0,0,01/01/2023,78527,194701112,0,0,0,0,0,0,0,0,0,0,0,650149,0,0,0,0,0,0,0,0,0,0
770,6/30/2025 0:00:00,378,0,0,911131,294838,1,0,627820,0,0,0,0,0,0,0,0,0,0,0,0,1660719,3049272,8335,3013,0,4721338,0,0,0,0,0,0,0,-62844,0,215601,0,0,0,215601,0,0,0,0,0,102431187,0,0,0,0,0,0,0,0,01/01/2023,0,116343091,0,0,0,0,0,0,0,0,0,0,0,270890,0,0,0,0,0,0,0,0,0,0
785,6/30/2025 0:00:00,386,0,0,1511905,0,1,0,102133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,1000000,0,0,0,8000,0,0,0,8000,0,0,0,0,0,84611789,0,0,0,0,0,0,0,0,01/01/2023,0,97371752,0,0,0,0,0,0,0,0,0,0,0,123956,0,0,0,0,0,0,0,0,0,0
794,6/30/2025 0:00:00,390,0,937338,1138119,0,1,0,268920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720000,8400000,960000,0,0,16080000,0,0,0,28950,0,0,0,28950,0,0,0,0,0,107946136,0,0,0,0,0,0,0,0,01/01/2023,130123,125859910,0,0,0,0,0,0,0,0,0,0,0,59760,0,0,0,0,0,0,0,0,0,0
795,6/30/2025 0:00:00,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4983008,0,0,0,0,0,0,0,0,,0,5717816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,6/30/2025 0:00:00,393,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,475000,0,0,0,1475000,0,0,0,0,0,0,0,0,0,0,0,0,0,5365742,0,0,0,0,0,0,0,0,,0,6163758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,6/30/2025 0:00:00,398,0,94088949,10593245,3700622,1,0,44746340,0,0,0,0,1606069,1606069,0,0,0,0,0,0,21214450,71508805,122020514,21449030,15092432,251285231,1662909,571258,0,0,0,2234167,0,-16796535,0,28805390,-9541,0,-15732,28780117,0,0,0,0,4,1359868677,4,120999,57204,1,47096,0,1,57204,01/01/2023,2643352,1477428496,0,0,0,0,0,0,0,0,0,0,0,9728638,0,-16325,0,0,0,0,0,0,0,-7255
817,6/30/2025 0:00:00,401,0,0,78300,42467,1,0,263271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058000,8343000,0,0,0,10401000,0,0,0,3230,0,0,0,3230,0,0,0,0,0,39258133,0,0,0,0,0,0,0,0,01/01/2023,167531,44212546,0,0,0,0,0,0,0,0,0,0,0,53974,0,0,0,0,0,0,0,0,0,0
818,6/30/2025 0:00:00,402,0,0,339099,0,1,0,16996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16966,0,0,0,16966,0,0,0,0,0,26696516,0,0,0,0,0,0,0,0,01/01/2023,0,31380847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,6/30/2025 0:00:00,409,0,0,2477561,0,1,0,824573,22070,0,0,406798,411519,840387,0,0,0,0,0,0,215,102933,105184,211277,9328,428937,0,0,0,0,0,0,0,0,0,149901,0,0,0,149901,0,0,0,0,0,117990624,0,0,0,0,0,0,0,0,03/01/2023,0,130964546,0,0,0,0,0,0,0,0,0,0,0,851867,0,-1951,0,0,0,0,0,0,0,0
839,6/30/2025 0:00:00,414,0,0,156664,0,1,0,52728,0,0,0,0,0,0,0,0,0,0,0,0,3526355,6412205,1602265,3380128,0,14920953,2500000,1995698,0,500000,0,4995698,0,-893758,0,36000,0,0,0,36000,0,0,0,0,0,43096278,0,0,0,0,0,0,0,0,01/01/2023,32092,52650918,0,0,0,0,0,0,0,0,0,0,0,63509,0,0,0,0,0,0,0,0,0,0
841,6/30/2025 0:00:00,416,0,0,100,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7474066,0,0,0,0,0,0,0,0,,0,9027564,0,0,0,0,0,0,0,0,0,0,0,8378,0,0,0,0,0,0,0,0,0,0
845,6/30/2025 0:00:00,418,0,0,301490,0,1,0,367049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,0,0,750000,0,0,0,17622,0,0,0,17622,0,0,0,0,0,42220435,0,0,0,0,0,0,0,0,01/01/2023,137397,54934025,0,0,0,0,0,0,0,0,0,0,0,31085,0,0,0,0,0,0,0,0,0,0
850,6/30/2025 0:00:00,420,0,0,1387611,0,1,0,512714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335929,0,0,0,335929,0,0,0,0,0,98647301,0,0,0,0,0,0,0,0,01/01/2023,379655,113033373,0,0,0,0,0,0,0,0,0,0,0,150839,0,0,0,0,0,0,0,0,0,0
851,6/30/2025 0:00:00,421,0,0,99016,0,1,0,25787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,2304,0,0,0,0,0,19015819,0,0,0,0,0,0,0,0,01/01/2023,-217,20765324,0,0,0,0,0,0,0,0,0,0,0,13013,0,0,0,0,0,0,0,0,0,0
