"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
4095,6/30/2025 0:00:00,1830,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5434000,6236000,0,0,0,11670000,0,0,0,0,0,0,0,0,88419,88419,5434000,6236000,0,0,88419,11758419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4998322,55538,0,0,55538,0,0,0,179202,4874658,0,4874658,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,6/30/2025 0:00:00,1831,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10368045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8464000,8458223,0,0,0,0,0,0,8464000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485000,1991000,0,0,0,3476000,0,0,0,8464000,49600,0,0,0,153583,203183,7259600,4730000,0,0,153583,12143183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4469267,24797,0,0,24797,0,0,0,289348,4204716,0,4204716,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,6/30/2025 0:00:00,1836,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,757855,757855,0,0,757855,757855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31976000,31626155,0,0,0,0,0,0,31976000,757855,757855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757855,31976000,0,0,0,0,157107,157107,19130000,12971500,632355,0,157107,32890962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100630,171042,0,0,171042,0,0,0,526230,11745442,0,11745442,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,6/30/2025 0:00:00,1837,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33294653,0,47164060,0,0,0,59680330,0,0,0,0,2740342,0,0,44323502,44352832,0,0,15382887,15327498,0,0,0,0,0,0,15382887,15327498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59706389,59680330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237000,1735000,0,0,0,2972000,0,0,59680330,0,0,233900,0,528148,0,762048,15030403,36066014,11789813,528148,0,63414378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132082,0,0,0,0,0,20317916,622249,0,0,622249,0,0,0,1874600,19065565,0,19065565,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,6/30/2025 0:00:00,1838,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027214,960000,0,0,0,0,0,0,3637018,3423056,0,0,3637018,3423056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603956,586802,0,0,0,0,0,0,0,0,0,5268188,4969858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4339336,747000,1745000,0,0,6831336,0,0,4969858,0,0,0,0,2120046,0,2120046,5130730,979372,3856788,3837379,116971,13921240,0,0,1804,1804,0,0,0,0,234136,0,0,0,57253,0,0,0,0,0,0,0,837439,288753,0,0,4182256,301494,0,0,301494,0,0,0,284845,4198905,0,4198905,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,6/30/2025 0:00:00,1840,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28939473,0,49665000,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447365,3447365,0,0,3447365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7975000,0,0,0,0,7975000,0,0,0,3447365,0,761452,0,0,200000,961452,7975000,1658352,1292235,1258230,200000,12383817,0,0,0,0,0,3980718,0,0,0,0,541944,0,0,0,0,0,0,0,0,0,0,0,0,0,15651547,1636467,0,0,1636467,0,0,0,2058618,15229396,0,15229396,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,6/30/2025 0:00:00,1842,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9647000,9146469,0,0,9647000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6828366,8238971,3781960,0,0,18849297,0,0,0,9647000,1436,0,0,0,0,1436,7479802,13268971,6375960,1373000,0,28497733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7242945,81304,0,0,81304,0,0,0,299512,7024737,0,7024737,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,6/30/2025 0:00:00,1844,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65882250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18528974,18189452,0,0,23137454,21409463,0,0,41666428,39598915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41666428,39598915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990000,248000,0,0,0,2238000,0,0,39598915,0,446282,174300,0,0,900000,1520582,14263406,6675520,15856732,5661839,900000,43357497,0,0,12210,12210,0,0,0,0,4814015,0,0,0,0,0,0,0,0,0,0,0,2186865,0,0,0,26588419,2772826,0,0,2772826,0,0,0,2062098,27299147,0,27299147,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,6/30/2025 0:00:00,1849,WISE,0,0,0,0,990000,0,0,0,0,0,0,0,0,0,189211589,0,0,1851959419,0,2899332783,0,12899482,0,409456346,0,0,0,0,455000000,0,0,0,0,0,0,0,0,0,0,162102061,150203542,0,0,162102061,150203542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79453833,78096578,0,0,0,0,0,0,32004605,32182818,0,0,111458438,110279396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46027674,45804488,0,319588173,306287426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5379412,0,5379412,5379412,0,0,0,0,0,0,5379412,0,306287426,0,46000000,33113795,0,0,0,79113795,178398256,97916264,107040337,3809995,3615781,390780633,0,0,153898,153898,0,57451314,0,0,32824748,0,0,0,0,0,0,0,0,0,0,0,12664356,0,0,0,565072872,59200000,0,0,59200000,0,0,0,72336725,551936147,0,551936147,0,248173699,233656602,14500039,17058,0,311666838,-545484,154726210,79453833,78032279,0,0
4148,6/30/2025 0:00:00,1851,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7373218,11826238,0,0,0,19199456,0,0,0,0,0,0,0,0,85010,85010,7373218,11826238,0,0,85010,19284466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11027739,220270,0,0,220270,0,0,0,340054,10907955,0,10907955,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,6/30/2025 0:00:00,1854,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7616000,6934000,2350000,0,0,16900000,0,0,0,0,0,0,0,0,15564,15564,7616000,6934000,2350000,0,15564,16915564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5771490,30574,0,0,30574,0,0,0,227727,5574337,0,5574337,0,0,0,0,0,0,0,0,0,0,0,0,0
4158,6/30/2025 0:00:00,1856,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898000,2499999,0,0,0,6397999,0,0,0,0,0,20000,0,0,0,20000,3898000,2519999,0,0,0,6417999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963398,40226,0,0,40226,0,0,0,80129,2923495,0,2923495,0,0,0,0,0,0,0,0,0,0,0,0,0
4163,6/30/2025 0:00:00,1857,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945788,5508996,0,0,0,8454784,0,0,0,0,77780,0,0,0,0,77780,3023568,5508996,0,0,0,8532564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6275539,302865,0,0,302865,0,0,0,170760,6407644,0,6407644,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,6/30/2025 0:00:00,1858,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19583545,0,34155510,0,0,0,974610,0,0,0,0,0,0,0,2461875,2439219,0,0,16719207,16285796,0,0,14669098,12929946,0,0,31388305,29215742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33850180,31654961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2727000,3231000,248000,0,0,6206000,0,0,31654962,0,0,982927,0,0,0,982927,13999869,14817150,7932338,2094532,0,38843889,0,0,0,0,0,6071431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41226755,908089,0,0,908089,0,0,0,2900540,39234304,0,39234304,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,6/30/2025 0:00:00,1860,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301877,347436,0,0,0,649313,0,0,0,0,43409,0,0,0,0,43409,345286,347436,0,0,0,692722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96214,29305,0,0,29305,0,0,0,8970,116549,0,116549,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,6/30/2025 0:00:00,1862,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4470000,4627706,0,0,0,0,0,0,4470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4470000,0,0,0,0,33336,33336,2683000,1787000,0,0,33336,4503336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428997,122811,0,0,122811,0,0,0,82090,469718,0,469718,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,6/30/2025 0:00:00,1863,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324442,1100000,0,0,0,1424442,324442,1100000,0,0,0,1424442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610294,33846,0,0,33846,0,0,0,72683,571457,0,571457,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,6/30/2025 0:00:00,1867,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918569,0,0,0,0,918569,0,0,0,0,30639,0,0,0,0,30639,949208,0,0,0,0,949208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811037,31540,0,0,31540,0,0,0,26496,816081,0,816081,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,6/30/2025 0:00:00,1872,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701373,0,0,0,0,0,0,0,0,0,0,662696,530323,0,0,662696,530323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662696,530323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26482000,735000,0,0,0,27217000,0,0,530323,0,0,0,0,0,735711,735711,26482000,735000,0,530323,735711,28483034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31808375,1431374,0,0,1431374,0,0,0,1507923,31731826,0,31731826,0,0,0,0,0,0,0,0,0,0,0,0,0
4227,6/30/2025 0:00:00,1882,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000,22916125,0,23000000,22916125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22916124,0,0,120845,0,0,0,120845,6413882,10075080,6548007,0,0,23036969,0,0,0,0,0,0,0,0,125137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891965,120894,0,0,120894,0,0,0,325719,2687140,0,2687140,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,6/30/2025 0:00:00,1886,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999158,963594,0,0,7995053,7521833,0,0,12344386,10530278,0,0,20339439,18052111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,239774,0,0,0,0,0,21586597,19255479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000,3247000,0,0,0,5497000,0,0,19255479,0,0,319546,0,0,828199,1147745,3218672,10421344,7123925,4308084,828199,25900224,0,0,0,0,0,0,0,0,144326,0,0,0,0,0,0,0,0,0,0,0,78364,0,0,0,12498203,537488,0,0,537488,0,0,0,1101327,11934364,0,11934364,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,6/30/2025 0:00:00,1887,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69373,11437,0,0,11437,0,0,0,1436,79374,0,79374,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,6/30/2025 0:00:00,1895,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32292671,0,66092798,0,0,0,0,0,0,0,0,3000000,21498118,21498118,0,0,500000,500000,0,0,0,0,0,0,500000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43550000,43015155,0,0,0,0,21998118,43550000,43015155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43015155,21998118,14890,581400,0,0,0,596290,25543746,31578350,8487467,0,0,65609563,0,0,0,0,0,0,0,1415514,1111975,1155295,0,0,0,0,0,0,0,0,0,0,973650,1060373,0,0,31702237,2093877,0,0,2093877,0,0,0,2284070,31512044,0,31512044,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,6/30/2025 0:00:00,1898,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17108666,16693957,0,0,17108666,16693957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988000,2004720,250000,239360,0,0,0,0,1988000,17358666,16933317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11488000,2500000,400000,5700000,0,20088000,0,0,16933317,1988000,539096,800503,100000,0,800000,2239599,13271096,3789863,994000,9061843,14132114,41248916,0,0,0,0,0,3677732,0,0,8561055,0,34102,0,0,0,309828,0,3206249,2275000,3894029,0,4318451,0,0,0,23436420,1780607,0,0,1780607,0,0,0,1987954,23229073,0,23229073,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,6/30/2025 0:00:00,1900,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176721629,0,252205997,0,0,0,0,0,0,0,0,30000000,11970088,11720547,19178358,19180303,2000000,1879788,3988224,3346564,31927278,28521105,111338491,93784138,33927278,30400893,115326715,97130702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633335,1595965,0,0,0,0,0,0,1633335,1595965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25008,23864,3701000,3678957,9514266,9479458,0,0,2701650,2613741,49598366,148379332,130024033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3574488,1152370,0,4726858,4726858,0,0,0,0,0,0,4726857,0,130024033,49598366,1781500,963775,0,0,0,2745275,17734866,33240627,45632636,83841103,6645299,187094531,0,0,0,0,0,13034531,0,0,0,0,0,0,0,0,666586,913875,0,0,0,0,0,0,0,0,117701290,7277203,0,0,7277203,0,0,0,8797806,116180687,0,116180687,0,0,0,0,0,0,0,0,0,0,0,0,0
